gare de depart,gare d'arrivee,date de voyage,heure de depart,heure d'arrivee,prix,correspondance 1,correspondance 2,correspondance 3,correspondance 4
GUELMIMA,ADDAKHLA SUPRATOURS,01/08/2024,,,,,,,
GUELMIMA,AGADIR (SUPRAT.),01/08/2024,,,,,,,
GUELMIMA,BENGUERIR,01/08/2024,,,,,,,
GUELMIMA,CASA PORT,01/08/2024,,,,,,,
GUELMIMA,CASA VOYAGEURS,01/08/2024,,,,,,,
GUELMIMA,EL JADIDA,01/08/2024,,,,,,,
GUELMIMA,ESSAOUIRA SUPRATOURS,01/08/2024,,,,,,,
GUELMIMA,FES,01/08/2024,,,,,,,
GUELMIMA,KENITRA,01/08/2024,,,,,,,
GUELMIMA,KHOURIBGA,01/08/2024,,,,,,,
GUELMIMA,LAAYOUNE SUPRATOURS,01/08/2024,,,,,,,
GUELMIMA,MARRAKECH,01/08/2024,,,,,,,
GUELMIMA,MARTIL,01/08/2024,,,,,,,
GUELMIMA,MEKNES,01/08/2024,,,,,,,
GUELMIMA,MIDELT (SUPRAT.),01/08/2024,,,,,,,
GUELMIMA,MOHAMMEDIA,01/08/2024,,,,,,,
GUELMIMA,OUJDA,01/08/2024,,,,,,,
GUELMIMA,TETOUAN SUPRATOURS,01/08/2024,,,,,,,
GUELMIMA,RABAT AGDAL,01/08/2024,,,,,,,
GUELMIMA,RABAT VILLE,01/08/2024,,,,,,,
GUELMIMA,SAFI,01/08/2024,,,,,,,
GUELMIMA,SALE,01/08/2024,,,,,,,
GUELMIMA,SETTAT,01/08/2024,,,,,,,
GUELMIMA,TANGER,01/08/2024,,,,,,,
KENITRA,ADDAKHLA SUPRATOURS,01/08/2024,,,,,,,
KENITRA,AGADIR (SUPRAT.),01/08/2024,07h53,16h14,375 DH,correspondance 1 : 09h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 09h35,correspondance 2 : 12h14 à Station MARRAKECH - correspondance 31 Min - départ 12h45,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,08h00,16h14,350 DH,correspondance 1 : 12h14 à Station MARRAKECH - correspondance 31 Min - départ 12h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,08h53,18h15,375 DH,correspondance 1 : 10h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 10h35,correspondance 2 : 13h14 à Station MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,09h00,18h15,350 DH,correspondance 1 : 13h14 à Station MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,11h00,19h15,365 DH,correspondance 1 : 15h14 à Station MARRAKECH - correspondance 31 Min - départ 15h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,11h53,20h15,375 DH,correspondance 1 : 13h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 13h35,correspondance 2 : 16h14 à Station MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,12h00,20h15,350 DH,correspondance 1 : 16h14 à Station MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,14h00,22h15,350 DH,correspondance 1 : 18h14 à Station MARRAKECH - correspondance 31 Min - départ 18h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,15h53,00h28,375 DH,correspondance 1 : 17h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 17h35,correspondance 2 : 20h14 à Station MARRAKECH - correspondance 46 Min - départ 21h00,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,16h00,00h28,350 DH,correspondance 1 : 20h14 à Station MARRAKECH - correspondance 46 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,17h53,02h30,375 DH,correspondance 1 : 19h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 19h35,correspondance 2 : 22h14 à Station MARRAKECH - correspondance 31 Min - départ 22h45,pas de correspondance,pas de correspondance
KENITRA,AGADIR (SUPRAT.),01/08/2024,18h00,02h30,350 DH,correspondance 1 : 22h14 à Station MARRAKECH - correspondance 31 Min - départ 22h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,04h28,08h16,162 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,07h53,11h30,165 DH,correspondance 1 : 09h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 09h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,08h00,11h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,08h53,12h30,193 DH,correspondance 1 : 10h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 10h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,09h00,12h30,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,09h53,13h30,193 DH,correspondance 1 : 11h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 11h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,10h00,13h30,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,11h00,14h30,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,11h53,15h30,193 DH,correspondance 1 : 13h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 13h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,12h00,15h30,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,12h53,16h30,193 DH,correspondance 1 : 14h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 14h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,13h00,16h30,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,14h00,17h30,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,14h53,18h30,193 DH,correspondance 1 : 16h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 16h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,15h00,18h30,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,15h53,19h30,165 DH,correspondance 1 : 17h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 17h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,16h00,19h30,135 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,16h53,20h30,193 DH,correspondance 1 : 18h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 18h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,BENGUERIR,01/08/2024,17h00,20h30,177 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,05h57,07h40,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,06h30,08h11,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,07h07,08h49,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,07h30,09h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,08h07,09h43,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,08h30,10h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,09h07,10h49,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,09h30,11h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,10h30,12h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,11h30,13h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,12h30,14h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,13h30,15h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,14h30,16h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,15h30,17h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,16h07,17h49,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,16h30,18h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,17h07,18h49,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,17h30,19h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,18h07,19h43,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA PORT,01/08/2024,18h30,20h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,04h28,06h10,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,05h14,06h50,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,05h57,08h02,55 DH,correspondance 1 : 07h40 à Station CASA PORT - correspondance 10 Min - départ 07h50,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,06h08,07h46,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,06h30,08h42,55 DH,correspondance 1 : 08h11 à Station CASA PORT - correspondance 19 Min - départ 08h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,06h53,08h10,80 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,07h30,10h02,55 DH,correspondance 1 : 09h10 à Station CASA PORT - correspondance 40 Min - départ 09h50,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,07h53,09h10,80 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,08h00,09h30,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,08h30,10h42,55 DH,correspondance 1 : 10h10 à Station CASA PORT - correspondance 20 Min - départ 10h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,08h53,10h10,80 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,09h00,10h30,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,09h30,12h02,55 DH,correspondance 1 : 11h10 à Station CASA PORT - correspondance 40 Min - départ 11h50,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,09h53,11h10,80 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,CASA VOYAGEURS,01/08/2024,10h00,11h30,55 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,06h30,10h10,95 DH,correspondance 1 : 08h11 à Station CASA PORT - correspondance 19 Min - départ 08h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,06h53,10h10,120 DH,correspondance 1 : 08h10 à Station CASA VOYAGEURS - correspondance 34 Min - départ 08h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,08h30,12h05,95 DH,correspondance 1 : 10h10 à Station CASA PORT - correspondance 20 Min - départ 10h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,08h53,12h05,120 DH,correspondance 1 : 10h10 à Station CASA VOYAGEURS - correspondance 34 Min - départ 10h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,09h00,12h05,95 DH,correspondance 1 : 10h30 à Station CASA VOYAGEURS - correspondance 14 Min - départ 10h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,10h30,14h05,95 DH,correspondance 1 : 12h10 à Station CASA PORT - correspondance 20 Min - départ 12h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,10h53,14h05,120 DH,correspondance 1 : 12h10 à Station CASA VOYAGEURS - correspondance 34 Min - départ 12h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,11h00,14h05,95 DH,correspondance 1 : 12h30 à Station CASA VOYAGEURS - correspondance 14 Min - départ 12h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,12h30,16h08,95 DH,correspondance 1 : 14h10 à Station CASA PORT - correspondance 20 Min - départ 14h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,12h53,16h08,120 DH,correspondance 1 : 14h10 à Station CASA VOYAGEURS - correspondance 34 Min - départ 14h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,13h00,16h08,95 DH,correspondance 1 : 14h30 à Station CASA VOYAGEURS - correspondance 14 Min - départ 14h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,14h30,18h07,95 DH,correspondance 1 : 16h10 à Station CASA PORT - correspondance 20 Min - départ 16h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,14h53,18h07,120 DH,correspondance 1 : 16h10 à Station CASA VOYAGEURS - correspondance 34 Min - départ 16h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,15h00,18h07,95 DH,correspondance 1 : 16h30 à Station CASA VOYAGEURS - correspondance 14 Min - départ 16h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,15h30,19h05,95 DH,correspondance 1 : 17h10 à Station CASA PORT - correspondance 20 Min - départ 17h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,15h53,19h05,120 DH,correspondance 1 : 17h10 à Station CASA VOYAGEURS - correspondance 34 Min - départ 17h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,16h00,19h05,95 DH,correspondance 1 : 17h30 à Station CASA VOYAGEURS - correspondance 14 Min - départ 17h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,16h30,20h10,95 DH,correspondance 1 : 18h10 à Station CASA PORT - correspondance 20 Min - départ 18h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,EL JADIDA,01/08/2024,16h53,20h10,120 DH,correspondance 1 : 18h10 à Station CASA VOYAGEURS - correspondance 34 Min - départ 18h44,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,ESSAOUIRA SUPRATOURS,01/08/2024,08h53,17h45,340 DH,correspondance 1 : 10h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 10h35,correspondance 2 : 13h14 à Station MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance
KENITRA,ESSAOUIRA SUPRATOURS,01/08/2024,09h00,17h45,315 DH,correspondance 1 : 13h14 à Station MARRAKECH - correspondance 01h31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,ESSAOUIRA SUPRATOURS,01/08/2024,09h53,17h45,340 DH,correspondance 1 : 11h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 11h35,correspondance 2 : 14h14 à Station MARRAKECH - correspondance 31 Min - départ 14h45,pas de correspondance,pas de correspondance
KENITRA,ESSAOUIRA SUPRATOURS,01/08/2024,10h00,17h45,315 DH,correspondance 1 : 14h14 à Station MARRAKECH - correspondance 31 Min - départ 14h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,ESSAOUIRA SUPRATOURS,01/08/2024,11h00,19h45,315 DH,correspondance 1 : 15h14 à Station MARRAKECH - correspondance 01h31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,ESSAOUIRA SUPRATOURS,01/08/2024,11h53,19h45,340 DH,correspondance 1 : 13h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 13h35,correspondance 2 : 16h14 à Station MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance
KENITRA,ESSAOUIRA SUPRATOURS,01/08/2024,12h00,19h45,315 DH,correspondance 1 : 16h14 à Station MARRAKECH - correspondance 31 Min - départ 16h45,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,ESSAOUIRA SUPRATOURS,01/08/2024,14h00,22h00,315 DH,correspondance 1 : 18h14 à Station MARRAKECH - correspondance 46 Min - départ 19h00,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,07h10,09h27,100 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,08h13,10h33,90 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,09h02,11h17,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,10h02,12h20,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,11h02,13h20,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,12h02,14h20,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,13h02,15h20,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,14h02,16h20,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,15h02,17h22,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,16h02,18h25,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,17h02,19h23,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,18h02,20h25,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,19h02,21h23,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,20h02,22h20,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,21h02,23h20,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,22h02,00h12,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,22h49,01h03,90 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,FES,01/08/2024,23h12,01h27,110 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,GUELMIMA,01/08/2024,,,,,,,
KENITRA,KHOURIBGA,01/08/2024,,,,,,,
KENITRA,LAAYOUNE SUPRATOURS,01/08/2024,14h00,09h00,695 DH,correspondance 1 : 18h14 à Station MARRAKECH - correspondance 46 Min - départ 19h00,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,LAAYOUNE SUPRATOURS,01/08/2024,15h53,11h29,720 DH,correspondance 1 : 17h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 17h35,correspondance 2 : 20h14 à Station MARRAKECH - correspondance 46 Min - départ 21h00,pas de correspondance,pas de correspondance
KENITRA,LAAYOUNE SUPRATOURS,01/08/2024,16h00,11h29,695 DH,correspondance 1 : 20h14 à Station MARRAKECH - correspondance 46 Min - départ 21h00,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,LAAYOUNE SUPRATOURS,01/08/2024,17h53,12h30,720 DH,correspondance 1 : 19h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 19h35,correspondance 2 : 22h14 à Station MARRAKECH - correspondance 46 Min - départ 23h00,pas de correspondance,pas de correspondance
KENITRA,LAAYOUNE SUPRATOURS,01/08/2024,18h00,12h30,695 DH,correspondance 1 : 22h14 à Station MARRAKECH - correspondance 46 Min - départ 23h00,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,04h28,09h01,195 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,07h53,12h14,240 DH,correspondance 1 : 09h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 09h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,08h00,12h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,08h53,13h14,240 DH,correspondance 1 : 10h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 10h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,09h00,13h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,09h53,14h14,240 DH,correspondance 1 : 11h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 11h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,10h00,14h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,11h00,15h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,11h53,16h14,240 DH,correspondance 1 : 13h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 13h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,12h00,16h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,12h53,17h14,240 DH,correspondance 1 : 14h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 14h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,13h00,17h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,14h00,18h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,14h53,19h14,240 DH,correspondance 1 : 16h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 16h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,15h00,19h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,15h53,20h14,240 DH,correspondance 1 : 17h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 17h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,16h00,20h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,16h53,21h14,240 DH,correspondance 1 : 18h10 à Station CASA VOYAGEURS - correspondance 25 Min - départ 18h35,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARRAKECH,01/08/2024,17h00,21h14,215 DH,pas de correspondance,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARTIL,01/08/2024,07h20,10h00,215 DH,correspondance 1 : 08h10 à Station TANGER VILLE - correspondance 20 Min - départ 08h30,pas de correspondance,pas de correspondance,pas de correspondance
KENITRA,MARTIL,01/08/2024,09h20,12h00,230 DH,correspondance 1 : 10h10 à Station TANGER VILLE - correspondance 20 Min - départ 10h30,pas de correspondance,pas de correspondance,pas de correspondance
